group_id,program,calendar_year,program_type,year_level,requirement_area,option_id,option_name,option_name_raw,theme,is_recommended,label,credits,rule_type,rule_value,rule_subject,include_pattern,exclude_pattern,rule_unit,course_code,source_text
ENSC_2026_2027_HONOURS_024,ENSC,2026-2027,Honours,Third and Fourth Years,Tools Elective,,,,,False,Tools' Electives 11,3.0,choose_n,2,,,,,NRES340,"Tools' Electives 11 | Footnote 11: 'Tools’ Electives: Two of ATSC_V 303, CHEM_V 211, 311, EOSC_V 211, GEOS_V 270, 309, 370, 373, NRES_V 241, 340, 341. Consult credit exclusion list before choosing 'Tools'."
ENSC_2026_2027_HONOURS_024,ENSC,2026-2027,Honours,Third and Fourth Years,Tools Elective,,,,,False,Tools' Electives 11,3.0,choose_n,2,,,,,NRES341,"Tools' Electives 11 | Footnote 11: 'Tools’ Electives: Two of ATSC_V 303, CHEM_V 211, 311, EOSC_V 211, GEOS_V 270, 309, 370, 373, NRES_V 241, 340, 341. Consult credit exclusion list before choosing 'Tools'."
ENSC_2026_2027_MAJOR_AOC_LAND_AIR_WATER_001,ENSC,2026-2027,Major,,Area of Concentration,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",,False,CHEM_V 123,,required_course,,,,,,CHEM123,CHEM_V 123
ENSC_2026_2027_MAJOR_AOC_LAND_AIR_WATER_002,ENSC,2026-2027,Major,,Area of Concentration,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",,False,ENVR_V 420,,required_course,,,,,,ENVR420,ENVR_V 420
ENSC_2026_2027_MAJOR_AOC_LAND_AIR_WATER_003,ENSC,2026-2027,Major,,Area of Concentration,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",,False,EOSC_V 211,,required_course,,,,,,EOSC211,EOSC_V 211
ENSC_2026_2027_MAJOR_AOC_LAND_AIR_WATER_004,ENSC,2026-2027,Major,,Area of Concentration,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",,False,"One of APBI_V 200, ATSC_V 201, EOSC_V 220, 221, 222, 270, GEOS_V 200, 206.",,choose_n,1,,,,,APBI200,"One of APBI_V 200, ATSC_V 201, EOSC_V 220, 221, 222, 270, GEOS_V 200, 206."
ENSC_2026_2027_MAJOR_AOC_LAND_AIR_WATER_004,ENSC,2026-2027,Major,,Area of Concentration,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",,False,"One of APBI_V 200, ATSC_V 201, EOSC_V 220, 221, 222, 270, GEOS_V 200, 206.",,choose_n,1,,,,,ATSC201,"One of APBI_V 200, ATSC_V 201, EOSC_V 220, 221, 222, 270, GEOS_V 200, 206."
ENSC_2026_2027_MAJOR_AOC_LAND_AIR_WATER_004,ENSC,2026-2027,Major,,Area of Concentration,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",,False,"One of APBI_V 200, ATSC_V 201, EOSC_V 220, 221, 222, 270, GEOS_V 200, 206.",,choose_n,1,,,,,EOSC220,"One of APBI_V 200, ATSC_V 201, EOSC_V 220, 221, 222, 270, GEOS_V 200, 206."
ENSC_2026_2027_MAJOR_AOC_LAND_AIR_WATER_004,ENSC,2026-2027,Major,,Area of Concentration,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",,False,"One of APBI_V 200, ATSC_V 201, EOSC_V 220, 221, 222, 270, GEOS_V 200, 206.",,choose_n,1,,,,,EOSC221,"One of APBI_V 200, ATSC_V 201, EOSC_V 220, 221, 222, 270, GEOS_V 200, 206."
ENSC_2026_2027_MAJOR_AOC_LAND_AIR_WATER_004,ENSC,2026-2027,Major,,Area of Concentration,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",,False,"One of APBI_V 200, ATSC_V 201, EOSC_V 220, 221, 222, 270, GEOS_V 200, 206.",,choose_n,1,,,,,EOSC222,"One of APBI_V 200, ATSC_V 201, EOSC_V 220, 221, 222, 270, GEOS_V 200, 206."
ENSC_2026_2027_MAJOR_AOC_LAND_AIR_WATER_004,ENSC,2026-2027,Major,,Area of Concentration,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",,False,"One of APBI_V 200, ATSC_V 201, EOSC_V 220, 221, 222, 270, GEOS_V 200, 206.",,choose_n,1,,,,,EOSC270,"One of APBI_V 200, ATSC_V 201, EOSC_V 220, 221, 222, 270, GEOS_V 200, 206."
ENSC_2026_2027_MAJOR_AOC_LAND_AIR_WATER_004,ENSC,2026-2027,Major,,Area of Concentration,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",,False,"One of APBI_V 200, ATSC_V 201, EOSC_V 220, 221, 222, 270, GEOS_V 200, 206.",,choose_n,1,,,,,GEOS200,"One of APBI_V 200, ATSC_V 201, EOSC_V 220, 221, 222, 270, GEOS_V 200, 206."
ENSC_2026_2027_MAJOR_AOC_LAND_AIR_WATER_004,ENSC,2026-2027,Major,,Area of Concentration,LAND_AIR_WATER,"Land, Air, and Water","Land, Air, and Water Area of Concentration",,False,"One of APBI_V 200, ATSC_V 201, EOSC_V 220, 221, 222, 270, GEOS_V 200, 206.",,choose_n,1,,,,,GEOS206,"One of APBI_V 200, ATSC_V 201, EOSC_V 220, 221, 222, 270, GEOS_V 200, 206."
ENSC_2026_2027_MAJOR_AOC_ECOLOGY_CONSERVATION_001,ENSC,2026-2027,Major,,Area of Concentration,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,False,BIOL_V 230,,required_course,,,,,,BIOL230,BIOL_V 230
ENSC_2026_2027_MAJOR_AOC_ECOLOGY_CONSERVATION_002,ENSC,2026-2027,Major,,Area of Concentration,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,False,CONS_V 200,,required_course,,,,,,CONS200,CONS_V 200
ENSC_2026_2027_MAJOR_AOC_ECOLOGY_CONSERVATION_003,ENSC,2026-2027,Major,,Area of Concentration,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,False,"ENVR_V 430, 440",,course_list_review,,,,,,ENVR430,"ENVR_V 430, 440"
ENSC_2026_2027_MAJOR_AOC_ECOLOGY_CONSERVATION_003,ENSC,2026-2027,Major,,Area of Concentration,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,False,"ENVR_V 430, 440",,course_list_review,,,,,,ENVR440,"ENVR_V 430, 440"
ENSC_2026_2027_MAJOR_AOC_ECOLOGY_CONSERVATION_004,ENSC,2026-2027,Major,,Area of Concentration,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,False,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403",,choose_n,3,,,,,APBI200,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403"
ENSC_2026_2027_MAJOR_AOC_ECOLOGY_CONSERVATION_004,ENSC,2026-2027,Major,,Area of Concentration,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,False,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403",,choose_n,3,,,,,APBI342,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403"
ENSC_2026_2027_MAJOR_AOC_ECOLOGY_CONSERVATION_004,ENSC,2026-2027,Major,,Area of Concentration,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,False,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403",,choose_n,3,,,,,APBI401,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403"
ENSC_2026_2027_MAJOR_AOC_ECOLOGY_CONSERVATION_004,ENSC,2026-2027,Major,,Area of Concentration,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,False,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403",,choose_n,3,,,,,APBI423,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403"
ENSC_2026_2027_MAJOR_AOC_ECOLOGY_CONSERVATION_004,ENSC,2026-2027,Major,,Area of Concentration,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,False,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403",,choose_n,3,,,,,BIOL203,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403"
ENSC_2026_2027_MAJOR_AOC_ECOLOGY_CONSERVATION_004,ENSC,2026-2027,Major,,Area of Concentration,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,False,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403",,choose_n,3,,,,,BIOL204,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403"
ENSC_2026_2027_MAJOR_AOC_ECOLOGY_CONSERVATION_004,ENSC,2026-2027,Major,,Area of Concentration,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,False,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403",,choose_n,3,,,,,BIOL205,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403"
ENSC_2026_2027_MAJOR_AOC_ECOLOGY_CONSERVATION_004,ENSC,2026-2027,Major,,Area of Concentration,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,False,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403",,choose_n,3,,,,,BIOL209,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403"
ENSC_2026_2027_MAJOR_AOC_ECOLOGY_CONSERVATION_004,ENSC,2026-2027,Major,,Area of Concentration,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,False,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403",,choose_n,3,,,,,BIOL210,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403"
ENSC_2026_2027_MAJOR_AOC_ECOLOGY_CONSERVATION_004,ENSC,2026-2027,Major,,Area of Concentration,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,False,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403",,choose_n,3,,,,,BIOL302,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403"
ENSC_2026_2027_MAJOR_AOC_ECOLOGY_CONSERVATION_004,ENSC,2026-2027,Major,,Area of Concentration,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,False,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403",,choose_n,3,,,,,BIOL303,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403"
ENSC_2026_2027_MAJOR_AOC_ECOLOGY_CONSERVATION_004,ENSC,2026-2027,Major,,Area of Concentration,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,False,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403",,choose_n,3,,,,,BIOL314,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403"
ENSC_2026_2027_MAJOR_AOC_ECOLOGY_CONSERVATION_004,ENSC,2026-2027,Major,,Area of Concentration,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,False,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403",,choose_n,3,,,,,BIOL320,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403"
ENSC_2026_2027_MAJOR_AOC_ECOLOGY_CONSERVATION_004,ENSC,2026-2027,Major,,Area of Concentration,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,False,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403",,choose_n,3,,,,,BIOL324,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403"
ENSC_2026_2027_MAJOR_AOC_ECOLOGY_CONSERVATION_004,ENSC,2026-2027,Major,,Area of Concentration,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,False,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403",,choose_n,3,,,,,BIOL327,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403"
ENSC_2026_2027_MAJOR_AOC_ECOLOGY_CONSERVATION_004,ENSC,2026-2027,Major,,Area of Concentration,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,False,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403",,choose_n,3,,,,,BIOL328,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403"
ENSC_2026_2027_MAJOR_AOC_ECOLOGY_CONSERVATION_004,ENSC,2026-2027,Major,,Area of Concentration,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,False,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403",,choose_n,3,,,,,BIOL336,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403"
ENSC_2026_2027_MAJOR_AOC_ECOLOGY_CONSERVATION_004,ENSC,2026-2027,Major,,Area of Concentration,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,False,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403",,choose_n,3,,,,,BIOL403,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403"
ENSC_2026_2027_MAJOR_AOC_ECOLOGY_CONSERVATION_004,ENSC,2026-2027,Major,,Area of Concentration,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,False,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403",,choose_n,3,,,,,BIOL406,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403"
ENSC_2026_2027_MAJOR_AOC_ECOLOGY_CONSERVATION_004,ENSC,2026-2027,Major,,Area of Concentration,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,False,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403",,choose_n,3,,,,,BIOL408,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403"
ENSC_2026_2027_MAJOR_AOC_ECOLOGY_CONSERVATION_004,ENSC,2026-2027,Major,,Area of Concentration,ECOLOGY_CONSERVATION,Ecology and Conservation,Ecology and Conservation Area of Concentration,,False,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403",,choose_n,3,,,,,BIOL409,"Three of APBI_V 200, 342, 401, 423, BIOL_V 203, 204, 205, 209, 210, 302, 303, 314, 320, 324, 327, 328, 336, 403, 406, 408, 409, 411, 412, 413, 416, 418, 420, 424, 425, 427, 437, EOSC_V 372, 373, 470, 475, 478, GEOG_V 318, GEOS_V 204, 207, 303, 306, 307, 407, 415, MICB_V 301, UFOR_V 403"
